Company;Criteria 1;Score 1;Count 1;Criteria 2;Score 2;Count 2;Rank
Phillips66;Balance;49;38;Resources;63;118;3
Phillips66;Balance;49;38;Opportunities;99;55;3
Phillips66;Balance;49;38;Privacy;64;27;3
Phillips66;Balance;49;38;Culture;50;61;3
Phillips66;Retirement;44;9;Insurance;31;7;3
Phillips66;Retirement;44;9;Safety;95;12;3
Phillips66;Retirement;44;9;Balance;49;38;3
Phillips66;Retirement;44;9;Retirement;44;9;3
Phillips66;Retirement;44;9;Racism;96;2;3
Phillips66;Retirement;44;9;Sexism;51;7;3
Phillips66;Retirement;44;9;Ageism;100;57;3
Phillips66;Retirement;44;9;Benefits;63;179;3
Phillips66;Retirement;44;9;Resources;63;118;3
Phillips66;Retirement;44;9;Opportunities;99;55;3
Phillips66;Retirement;44;9;Privacy;64;27;3
Phillips66;Retirement;44;9;Culture;50;61;3
Phillips66;Racism;96;2;Insurance;31;7;3
Phillips66;Racism;96;2;Safety;95;12;3
Phillips66;Racism;96;2;Balance;49;38;3
Phillips66;Racism;96;2;Retirement;44;9;3
Phillips66;Racism;96;2;Racism;96;2;3
Phillips66;Racism;96;2;Sexism;51;7;3
Phillips66;Racism;96;2;Ageism;100;57;3
Phillips66;Racism;96;2;Benefits;63;179;3
Phillips66;Racism;96;2;Resources;63;118;3
Phillips66;Racism;96;2;Opportunities;99;55;3
Phillips66;Racism;96;2;Privacy;64;27;3
Phillips66;Racism;96;2;Culture;50;61;3
Phillips66;Sexism;51;7;Insurance;31;7;3
Phillips66;Sexism;51;7;Safety;95;12;3
Phillips66;Sexism;51;7;Balance;49;38;3
Phillips66;Sexism;51;7;Retirement;44;9;3
Phillips66;Sexism;51;7;Racism;96;2;3
Phillips66;Sexism;51;7;Sexism;51;7;3
Phillips66;Sexism;51;7;Ageism;100;57;3
Phillips66;Sexism;51;7;Benefits;63;179;3
Phillips66;Sexism;51;7;Resources;63;118;3
Phillips66;Sexism;51;7;Opportunities;99;55;3
Phillips66;Sexism;51;7;Privacy;64;27;3
Phillips66;Sexism;51;7;Culture;50;61;3
Phillips66;Ageism;100;57;Insurance;31;7;3
Phillips66;Ageism;100;57;Safety;95;12;3
Phillips66;Ageism;100;57;Balance;49;38;3
Phillips66;Ageism;100;57;Retirement;44;9;3
Phillips66;Ageism;100;57;Racism;96;2;3
Phillips66;Ageism;100;57;Sexism;51;7;3
Phillips66;Ageism;100;57;Ageism;100;57;3
Phillips66;Ageism;100;57;Benefits;63;179;3
Phillips66;Ageism;100;57;Resources;63;118;3
Phillips66;Ageism;100;57;Opportunities;99;55;3
Phillips66;Ageism;100;57;Privacy;64;27;3
Phillips66;Ageism;100;57;Culture;50;61;3
Phillips66;Benefits;63;179;Insurance;31;7;3
Phillips66;Benefits;63;179;Safety;95;12;3
Phillips66;Benefits;63;179;Balance;49;38;3
Phillips66;Benefits;63;179;Retirement;44;9;3
Phillips66;Benefits;63;179;Racism;96;2;3
Phillips66;Benefits;63;179;Sexism;51;7;3
Phillips66;Benefits;63;179;Ageism;100;57;3
Phillips66;Benefits;63;179;Benefits;63;179;3
Phillips66;Benefits;63;179;Resources;63;118;3
Phillips66;Benefits;63;179;Opportunities;99;55;3
Phillips66;Benefits;63;179;Privacy;64;27;3
Phillips66;Benefits;63;179;Culture;50;61;3
Phillips66;Resources;63;118;Insurance;31;7;3
Phillips66;Resources;63;118;Safety;95;12;3
Phillips66;Resources;63;118;Balance;49;38;3
Phillips66;Resources;63;118;Retirement;44;9;3
Phillips66;Resources;63;118;Racism;96;2;3
Phillips66;Resources;63;118;Sexism;51;7;3
Phillips66;Resources;63;118;Ageism;100;57;3
Phillips66;Resources;63;118;Benefits;63;179;3
Phillips66;Resources;63;118;Resources;63;118;3
Phillips66;Resources;63;118;Opportunities;99;55;3
Phillips66;Resources;63;118;Privacy;64;27;3
Phillips66;Resources;63;118;Culture;50;61;3
Phillips66;Opportunities;99;55;Insurance;31;7;3
Phillips66;Opportunities;99;55;Safety;95;12;3
Phillips66;Opportunities;99;55;Balance;49;38;3
Phillips66;Opportunities;99;55;Retirement;44;9;3
Phillips66;Opportunities;99;55;Racism;96;2;3
Phillips66;Opportunities;99;55;Sexism;51;7;3
Phillips66;Opportunities;99;55;Ageism;100;57;3
Phillips66;Opportunities;99;55;Benefits;63;179;3
Phillips66;Opportunities;99;55;Resources;63;118;3
Phillips66;Opportunities;99;55;Opportunities;99;55;3
Phillips66;Opportunities;99;55;Privacy;64;27;3
Phillips66;Opportunities;99;55;Culture;50;61;3
Phillips66;Privacy;64;27;Insurance;31;7;3
Phillips66;Privacy;64;27;Safety;95;12;3
Phillips66;Privacy;64;27;Balance;49;38;3
Phillips66;Privacy;64;27;Retirement;44;9;3
Phillips66;Privacy;64;27;Racism;96;2;3
Phillips66;Privacy;64;27;Sexism;51;7;3
Phillips66;Privacy;64;27;Ageism;100;57;3
Phillips66;Privacy;64;27;Benefits;63;179;3
Phillips66;Privacy;64;27;Resources;63;118;3
Phillips66;Privacy;64;27;Opportunities;99;55;3
Phillips66;Privacy;64;27;Privacy;64;27;3
Phillips66;Privacy;64;27;Culture;50;61;3
Phillips66;Culture;50;61;Insurance;31;7;3
Phillips66;Culture;50;61;Safety;95;12;3
Phillips66;Culture;50;61;Balance;49;38;3
Phillips66;Culture;50;61;Retirement;44;9;3
Phillips66;Culture;50;61;Racism;96;2;3
Phillips66;Culture;50;61;Sexism;51;7;3
Phillips66;Culture;50;61;Ageism;100;57;3
Phillips66;Culture;50;61;Benefits;63;179;3
Phillips66;Culture;50;61;Resources;63;118;3
Phillips66;Culture;50;61;Opportunities;99;55;3
Phillips66;Culture;50;61;Privacy;64;27;3
Phillips66;Culture;50;61;Culture;50;61;3
Conocophilips;Insurance;90;28;Insurance;90;28;1
Conocophilips;Insurance;90;28;Safety;94;71;1
Conocophilips;Insurance;90;28;Balance;90;134;1
Conocophilips;Insurance;90;28;Retirement;24;33;1
Conocophilips;Insurance;90;28;Racism;94;1;1
Conocophilips;Insurance;90;28;Sexism;90;32;1
Conocophilips;Insurance;90;28;Ageism;73;279;1
Conocophilips;Insurance;90;28;Benefits;100;569;1
Conocophilips;Insurance;90;28;Resources;100;418;1
Conocophilips;Insurance;90;28;Opportunities;98;339;1
Conocophilips;Insurance;90;28;Privacy;94;131;1
Conocophilips;Insurance;90;28;Culture;100;321;1
Conocophilips;Safety;94;71;Insurance;90;28;1
Conocophilips;Safety;94;71;Safety;94;71;1
Conocophilips;Safety;94;71;Balance;90;134;1
Conocophilips;Safety;94;71;Retirement;24;33;1
Conocophilips;Safety;94;71;Racism;94;1;1
Conocophilips;Safety;94;71;Sexism;90;32;1
Conocophilips;Safety;94;71;Ageism;73;279;1
Conocophilips;Safety;94;71;Benefits;100;569;1
Conocophilips;Safety;94;71;Resources;100;418;1
Conocophilips;Safety;94;71;Opportunities;98;339;1
Conocophilips;Safety;94;71;Privacy;94;131;1
Conocophilips;Safety;94;71;Culture;100;321;1
Conocophilips;Balance;90;134;Insurance;90;28;1
Conocophilips;Balance;90;134;Safety;94;71;1
Conocophilips;Balance;90;134;Balance;90;134;1
Conocophilips;Balance;90;134;Retirement;24;33;1
Conocophilips;Balance;90;134;Racism;94;1;1
Conocophilips;Balance;90;134;Sexism;90;32;1
Conocophilips;Balance;90;134;Ageism;73;279;1
Conocophilips;Balance;90;134;Benefits;100;569;1
Conocophilips;Balance;90;134;Resources;100;418;1
Conocophilips;Balance;90;134;Opportunities;98;339;1
Conocophilips;Balance;90;134;Privacy;94;131;1
Conocophilips;Balance;90;134;Culture;100;321;1
Conocophilips;Retirement;24;33;Insurance;90;28;1
Conocophilips;Retirement;24;33;Safety;94;71;1
Conocophilips;Retirement;24;33;Balance;90;134;1
Conocophilips;Retirement;24;33;Retirement;24;33;1
Conocophilips;Retirement;24;33;Racism;94;1;1
Conocophilips;Retirement;24;33;Sexism;90;32;1
Conocophilips;Retirement;24;33;Ageism;73;279;1
Conocophilips;Retirement;24;33;Benefits;100;569;1
Conocophilips;Retirement;24;33;Resources;100;418;1
Conocophilips;Retirement;24;33;Opportunities;98;339;1
Conocophilips;Retirement;24;33;Privacy;94;131;1
Conocophilips;Retirement;24;33;Culture;100;321;1
Conocophilips;Racism;94;1;Insurance;90;28;1
Conocophilips;Racism;94;1;Safety;94;71;1
Conocophilips;Racism;94;1;Balance;90;134;1
Conocophilips;Racism;94;1;Retirement;24;33;1
Conocophilips;Racism;94;1;Racism;94;1;1
Conocophilips;Racism;94;1;Sexism;90;32;1
Conocophilips;Racism;94;1;Ageism;73;279;1
Conocophilips;Racism;94;1;Benefits;100;569;1
Conocophilips;Racism;94;1;Resources;100;418;1
Conocophilips;Racism;94;1;Opportunities;98;339;1
Conocophilips;Racism;94;1;Privacy;94;131;1
Conocophilips;Racism;94;1;Culture;100;321;1
Conocophilips;Sexism;90;32;Insurance;90;28;1
Conocophilips;Sexism;90;32;Safety;94;71;1
Conocophilips;Sexism;90;32;Balance;90;134;1
Conocophilips;Sexism;90;32;Retirement;24;33;1
Conocophilips;Sexism;90;32;Racism;94;1;1
Conocophilips;Sexism;90;32;Sexism;90;32;1
Conocophilips;Sexism;90;32;Ageism;73;279;1
Conocophilips;Sexism;90;32;Benefits;100;569;1
Conocophilips;Sexism;90;32;Resources;100;418;1
Conocophilips;Sexism;90;32;Opportunities;98;339;1
Conocophilips;Sexism;90;32;Privacy;94;131;1
Conocophilips;Sexism;90;32;Culture;100;321;1
Conocophilips;Ageism;73;279;Insurance;90;28;1
Conocophilips;Ageism;73;279;Safety;94;71;1
Conocophilips;Ageism;73;279;Balance;90;134;1
Conocophilips;Ageism;73;279;Retirement;24;33;1
Conocophilips;Ageism;73;279;Racism;94;1;1
Conocophilips;Ageism;73;279;Sexism;90;32;1
Conocophilips;Ageism;73;279;Ageism;73;279;1
Conocophilips;Ageism;73;279;Benefits;100;569;1
Conocophilips;Ageism;73;279;Resources;100;418;1
Conocophilips;Ageism;73;279;Opportunities;98;339;1
Conocophilips;Ageism;73;279;Privacy;94;131;1
Conocophilips;Ageism;73;279;Culture;100;321;1
Conocophilips;Benefits;100;569;Insurance;90;28;1
Conocophilips;Benefits;100;569;Safety;94;71;1
Conocophilips;Benefits;100;569;Balance;90;134;1
Conocophilips;Benefits;100;569;Retirement;24;33;1
Conocophilips;Benefits;100;569;Racism;94;1;1
Conocophilips;Benefits;100;569;Sexism;90;32;1
Conocophilips;Benefits;100;569;Ageism;73;279;1
Conocophilips;Benefits;100;569;Benefits;100;569;1
Conocophilips;Benefits;100;569;Resources;100;418;1
Conocophilips;Benefits;100;569;Opportunities;98;339;1
Conocophilips;Benefits;100;569;Privacy;94;131;1
Conocophilips;Benefits;100;569;Culture;100;321;1
Conocophilips;Resources;100;418;Insurance;90;28;1
Conocophilips;Resources;100;418;Safety;94;71;1
Conocophilips;Resources;100;418;Balance;90;134;1
Conocophilips;Resources;100;418;Retirement;24;33;1
Conocophilips;Resources;100;418;Racism;94;1;1
Conocophilips;Resources;100;418;Sexism;90;32;1
Conocophilips;Resources;100;418;Ageism;73;279;1
Conocophilips;Resources;100;418;Benefits;100;569;1
Conocophilips;Resources;100;418;Resources;100;418;1
Conocophilips;Resources;100;418;Opportunities;98;339;1
Conocophilips;Resources;100;418;Privacy;94;131;1
Conocophilips;Resources;100;418;Culture;100;321;1
Conocophilips;Opportunities;98;339;Insurance;90;28;1
Conocophilips;Opportunities;98;339;Safety;94;71;1
Conocophilips;Opportunities;98;339;Balance;90;134;1
Conocophilips;Opportunities;98;339;Retirement;24;33;1
Conocophilips;Opportunities;98;339;Racism;94;1;1
Conocophilips;Opportunities;98;339;Sexism;90;32;1
Conocophilips;Opportunities;98;339;Ageism;73;279;1
Conocophilips;Opportunities;98;339;Benefits;100;569;1
Conocophilips;Opportunities;98;339;Resources;100;418;1
Conocophilips;Opportunities;98;339;Opportunities;98;339;1
Conocophilips;Opportunities;98;339;Privacy;94;131;1
Conocophilips;Opportunities;98;339;Culture;100;321;1
Conocophilips;Privacy;94;131;Insurance;90;28;1
Conocophilips;Privacy;94;131;Safety;94;71;1
Conocophilips;Privacy;94;131;Balance;90;134;1
Conocophilips;Privacy;94;131;Retirement;24;33;1
Conocophilips;Privacy;94;131;Racism;94;1;1
Conocophilips;Privacy;94;131;Sexism;90;32;1
Conocophilips;Privacy;94;131;Ageism;73;279;1
Conocophilips;Privacy;94;131;Benefits;100;569;1
Conocophilips;Privacy;94;131;Resources;100;418;1
Conocophilips;Privacy;94;131;Opportunities;98;339;1
Conocophilips;Privacy;94;131;Privacy;94;131;1
Conocophilips;Privacy;94;131;Culture;100;321;1
Conocophilips;Culture;100;321;Insurance;90;28;1
Conocophilips;Culture;100;321;Safety;94;71;1
Conocophilips;Culture;100;321;Balance;90;134;1
Conocophilips;Culture;100;321;Retirement;24;33;1
Conocophilips;Culture;100;321;Racism;94;1;1
Conocophilips;Culture;100;321;Sexism;90;32;1
Conocophilips;Culture;100;321;Ageism;73;279;1
Conocophilips;Culture;100;321;Benefits;100;569;1
Conocophilips;Culture;100;321;Resources;100;418;1
Conocophilips;Culture;100;321;Opportunities;98;339;1
Conocophilips;Culture;100;321;Privacy;94;131;1
Conocophilips;Culture;100;321;Culture;100;321;1
Schlumberger;Insurance;56;15;Insurance;56;15;17
Schlumberger;Insurance;56;15;Safety;39;31;17
Schlumberger;Insurance;56;15;Balance;11;174;17
Schlumberger;Insurance;56;15;Retirement;0;15;17
Schlumberger;Insurance;56;15;Racism;37;1;17
Schlumberger;Insurance;56;15;Sexism;46;44;17
Schlumberger;Insurance;56;15;Ageism;18;204;17
Schlumberger;Insurance;56;15;Benefits;22;423;17
Schlumberger;Insurance;56;15;Resources;3;320;17
Schlumberger;Insurance;56;15;Opportunities;21;312;17
Schlumberger;Insurance;56;15;Privacy;0;157;17
Schlumberger;Insurance;56;15;Culture;49;202;17
Schlumberger;Safety;39;31;Insurance;56;15;17
Schlumberger;Safety;39;31;Safety;39;31;17
Schlumberger;Safety;39;31;Balance;11;174;17
Schlumberger;Safety;39;31;Retirement;0;15;17
Schlumberger;Safety;39;31;Racism;37;1;17
Schlumberger;Safety;39;31;Sexism;46;44;17
Schlumberger;Safety;39;31;Ageism;18;204;17
Schlumberger;Safety;39;31;Benefits;22;423;17
Schlumberger;Safety;39;31;Resources;3;320;17
Schlumberger;Safety;39;31;Opportunities;21;312;17
Schlumberger;Safety;39;31;Privacy;0;157;17
Schlumberger;Safety;39;31;Culture;49;202;17
Schlumberger;Balance;11;174;Insurance;56;15;17
Schlumberger;Balance;11;174;Safety;39;31;17
Schlumberger;Balance;11;174;Balance;11;174;17
Schlumberger;Balance;11;174;Retirement;0;15;17
Schlumberger;Balance;11;174;Racism;37;1;17
Schlumberger;Balance;11;174;Sexism;46;44;17
Schlumberger;Balance;11;174;Ageism;18;204;17
Schlumberger;Balance;11;174;Benefits;22;423;17
Schlumberger;Balance;11;174;Resources;3;320;17
Schlumberger;Balance;11;174;Opportunities;21;312;17
Schlumberger;Balance;11;174;Privacy;0;157;17
Schlumberger;Balance;11;174;Culture;49;202;17
Schlumberger;Retirement;0;15;Insurance;56;15;17
Schlumberger;Retirement;0;15;Safety;39;31;17
Schlumberger;Retirement;0;15;Balance;11;174;17
Schlumberger;Retirement;0;15;Retirement;0;15;17
Schlumberger;Retirement;0;15;Racism;37;1;17
Schlumberger;Retirement;0;15;Sexism;46;44;17
Schlumberger;Retirement;0;15;Ageism;18;204;17
Schlumberger;Retirement;0;15;Benefits;22;423;17
Schlumberger;Retirement;0;15;Resources;3;320;17
Schlumberger;Retirement;0;15;Opportunities;21;312;17
Schlumberger;Retirement;0;15;Privacy;0;157;17
Schlumberger;Retirement;0;15;Culture;49;202;17
Schlumberger;Racism;37;1;Insurance;56;15;17
Schlumberger;Racism;37;1;Safety;39;31;17
Schlumberger;Racism;37;1;Balance;11;174;17
Schlumberger;Racism;37;1;Retirement;0;15;17
Schlumberger;Racism;37;1;Racism;37;1;17
Schlumberger;Racism;37;1;Sexism;46;44;17
Schlumberger;Racism;37;1;Ageism;18;204;17
Schlumberger;Racism;37;1;Benefits;22;423;17
Schlumberger;Racism;37;1;Resources;3;320;17
Schlumberger;Racism;37;1;Opportunities;21;312;17
Schlumberger;Racism;37;1;Privacy;0;157;17
Schlumberger;Racism;37;1;Culture;49;202;17
Schlumberger;Sexism;46;44;Insurance;56;15;17
Schlumberger;Sexism;46;44;Safety;39;31;17
Schlumberger;Sexism;46;44;Balance;11;174;17
Schlumberger;Sexism;46;44;Retirement;0;15;17
Schlumberger;Sexism;46;44;Racism;37;1;17
Schlumberger;Sexism;46;44;Sexism;46;44;17
Schlumberger;Sexism;46;44;Ageism;18;204;17
Schlumberger;Sexism;46;44;Benefits;22;423;17
Schlumberger;Sexism;46;44;Resources;3;320;17
Schlumberger;Sexism;46;44;Opportunities;21;312;17
Schlumberger;Sexism;46;44;Privacy;0;157;17
Schlumberger;Sexism;46;44;Culture;49;202;17
Schlumberger;Ageism;18;204;Insurance;56;15;17
Schlumberger;Ageism;18;204;Safety;39;31;17
Schlumberger;Ageism;18;204;Balance;11;174;17
Schlumberger;Ageism;18;204;Retirement;0;15;17
Schlumberger;Ageism;18;204;Racism;37;1;17
Schlumberger;Ageism;18;204;Sexism;46;44;17
Schlumberger;Ageism;18;204;Ageism;18;204;17
Schlumberger;Ageism;18;204;Benefits;22;423;17
Schlumberger;Ageism;18;204;Resources;3;320;17
Schlumberger;Ageism;18;204;Opportunities;21;312;17
Schlumberger;Ageism;18;204;Privacy;0;157;17
Schlumberger;Ageism;18;204;Culture;49;202;17
Schlumberger;Benefits;22;423;Insurance;56;15;17
Schlumberger;Benefits;22;423;Safety;39;31;17
Schlumberger;Benefits;22;423;Balance;11;174;17
Schlumberger;Benefits;22;423;Retirement;0;15;17
Schlumberger;Benefits;22;423;Racism;37;1;17
Schlumberger;Benefits;22;423;Sexism;46;44;17
Schlumberger;Benefits;22;423;Ageism;18;204;17
Schlumberger;Benefits;22;423;Benefits;22;423;17
Schlumberger;Benefits;22;423;Resources;3;320;17
Schlumberger;Benefits;22;423;Opportunities;21;312;17
Schlumberger;Benefits;22;423;Privacy;0;157;17
Schlumberger;Benefits;22;423;Culture;49;202;17
