Company;Criteria 1;Score 1;Count 1;Criteria 2;Score 2;Count 2;Rank
Phillips66;Benefits;-9;37;Benefits;-9;37;1
Phillips66;Benefits;-9;37;Resources;-12;21;1
Phillips66;Benefits;-9;37;Opportunities;0;20;1
Phillips66;Benefits;-9;37;Privacy;0;0;1
Phillips66;Benefits;-9;37;Culture;-11;12;1
Phillips66;Resources;-12;21;Insurance;-13;4;1
Phillips66;Resources;-12;21;Safety;0;6;1
Phillips66;Resources;-12;21;Balance;0;18;1
Phillips66;Resources;-12;21;Retirement;-12;6;1
Phillips66;Resources;-12;21;Racism;-4;2;1
Phillips66;Resources;-12;21;Sexism;-7;4;1
Phillips66;Resources;-12;21;Ageism;0;43;1
Phillips66;Resources;-12;21;Benefits;-9;37;1
Phillips66;Resources;-12;21;Resources;-12;21;1
Phillips66;Resources;-12;21;Opportunities;0;20;1
Phillips66;Resources;-12;21;Privacy;0;0;1
Phillips66;Resources;-12;21;Culture;-11;12;1
Phillips66;Opportunities;0;20;Insurance;-13;4;1
Phillips66;Opportunities;0;20;Safety;0;6;1
Phillips66;Opportunities;0;20;Balance;0;18;1
Phillips66;Opportunities;0;20;Retirement;-12;6;1
Phillips66;Opportunities;0;20;Racism;-4;2;1
Phillips66;Opportunities;0;20;Sexism;-7;4;1
Phillips66;Opportunities;0;20;Ageism;0;43;1
Phillips66;Opportunities;0;20;Benefits;-9;37;1
Phillips66;Opportunities;0;20;Resources;-12;21;1
Phillips66;Opportunities;0;20;Opportunities;0;20;1
Phillips66;Opportunities;0;20;Privacy;0;0;1
Phillips66;Opportunities;0;20;Culture;-11;12;1
Phillips66;Privacy;0;0;Insurance;-13;4;1
Phillips66;Privacy;0;0;Safety;0;6;1
Phillips66;Privacy;0;0;Balance;0;18;1
Phillips66;Privacy;0;0;Retirement;-12;6;1
Phillips66;Privacy;0;0;Racism;-4;2;1
Phillips66;Privacy;0;0;Sexism;-7;4;1
Phillips66;Privacy;0;0;Ageism;0;43;1
Phillips66;Privacy;0;0;Benefits;-9;37;1
Phillips66;Privacy;0;0;Resources;-12;21;1
Phillips66;Privacy;0;0;Opportunities;0;20;1
Phillips66;Privacy;0;0;Privacy;0;0;1
Phillips66;Privacy;0;0;Culture;-11;12;1
Phillips66;Culture;-11;12;Insurance;-13;4;1
Phillips66;Culture;-11;12;Safety;0;6;1
Phillips66;Culture;-11;12;Balance;0;18;1
Phillips66;Culture;-11;12;Retirement;-12;6;1
Phillips66;Culture;-11;12;Racism;-4;2;1
Phillips66;Culture;-11;12;Sexism;-7;4;1
Phillips66;Culture;-11;12;Ageism;0;43;1
Phillips66;Culture;-11;12;Benefits;-9;37;1
Phillips66;Culture;-11;12;Resources;-12;21;1
Phillips66;Culture;-11;12;Opportunities;0;20;1
Phillips66;Culture;-11;12;Privacy;0;0;1
Phillips66;Culture;-11;12;Culture;-11;12;1
Conocophilips;Insurance;-33;5;Insurance;-33;5;4
Conocophilips;Insurance;-33;5;Safety;-45;28;4
Conocophilips;Insurance;-33;5;Balance;-81;21;4
Conocophilips;Insurance;-33;5;Retirement;-28;21;4
Conocophilips;Insurance;-33;5;Racism;-8;1;4
Conocophilips;Insurance;-33;5;Sexism;-37;10;4
Conocophilips;Insurance;-33;5;Ageism;-30;208;4
Conocophilips;Insurance;-33;5;Benefits;-2;59;4
Conocophilips;Insurance;-33;5;Resources;-14;53;4
Conocophilips;Insurance;-33;5;Opportunities;-37;132;4
Conocophilips;Insurance;-33;5;Privacy;-27;6;4
Conocophilips;Insurance;-33;5;Culture;-34;49;4
Conocophilips;Safety;-45;28;Insurance;-33;5;4
Conocophilips;Safety;-45;28;Safety;-45;28;4
Conocophilips;Safety;-45;28;Balance;-81;21;4
Conocophilips;Safety;-45;28;Retirement;-28;21;4
Conocophilips;Safety;-45;28;Racism;-8;1;4
Conocophilips;Safety;-45;28;Sexism;-37;10;4
Conocophilips;Safety;-45;28;Ageism;-30;208;4
Conocophilips;Safety;-45;28;Benefits;-2;59;4
Conocophilips;Safety;-45;28;Resources;-14;53;4
Conocophilips;Safety;-45;28;Opportunities;-37;132;4
Conocophilips;Safety;-45;28;Privacy;-27;6;4
Conocophilips;Safety;-45;28;Culture;-34;49;4
Conocophilips;Balance;-81;21;Insurance;-33;5;4
Conocophilips;Balance;-81;21;Safety;-45;28;4
Conocophilips;Balance;-81;21;Balance;-81;21;4
Conocophilips;Balance;-81;21;Retirement;-28;21;4
Conocophilips;Balance;-81;21;Racism;-8;1;4
Conocophilips;Balance;-81;21;Sexism;-37;10;4
Conocophilips;Balance;-81;21;Ageism;-30;208;4
Conocophilips;Balance;-81;21;Benefits;-2;59;4
Conocophilips;Balance;-81;21;Resources;-14;53;4
Conocophilips;Balance;-81;21;Opportunities;-37;132;4
Conocophilips;Balance;-81;21;Privacy;-27;6;4
Conocophilips;Balance;-81;21;Culture;-34;49;4
Conocophilips;Retirement;-28;21;Insurance;-33;5;4
Conocophilips;Retirement;-28;21;Safety;-45;28;4
Conocophilips;Retirement;-28;21;Balance;-81;21;4
Conocophilips;Retirement;-28;21;Retirement;-28;21;4
Conocophilips;Retirement;-28;21;Racism;-8;1;4
Conocophilips;Retirement;-28;21;Sexism;-37;10;4
Conocophilips;Retirement;-28;21;Ageism;-30;208;4
Conocophilips;Retirement;-28;21;Benefits;-2;59;4
Conocophilips;Retirement;-28;21;Resources;-14;53;4
Conocophilips;Retirement;-28;21;Opportunities;-37;132;4
Conocophilips;Retirement;-28;21;Privacy;-27;6;4
Conocophilips;Retirement;-28;21;Culture;-34;49;4
Conocophilips;Racism;-8;1;Insurance;-33;5;4
Conocophilips;Racism;-8;1;Safety;-45;28;4
Conocophilips;Racism;-8;1;Balance;-81;21;4
Conocophilips;Racism;-8;1;Retirement;-28;21;4
Conocophilips;Racism;-8;1;Racism;-8;1;4
Conocophilips;Racism;-8;1;Sexism;-37;10;4
Conocophilips;Racism;-8;1;Ageism;-30;208;4
Conocophilips;Racism;-8;1;Benefits;-2;59;4
Conocophilips;Racism;-8;1;Resources;-14;53;4
Conocophilips;Racism;-8;1;Opportunities;-37;132;4
Conocophilips;Racism;-8;1;Privacy;-27;6;4
Conocophilips;Racism;-8;1;Culture;-34;49;4
Conocophilips;Sexism;-37;10;Insurance;-33;5;4
Conocophilips;Sexism;-37;10;Safety;-45;28;4
Conocophilips;Sexism;-37;10;Balance;-81;21;4
Conocophilips;Sexism;-37;10;Retirement;-28;21;4
Conocophilips;Sexism;-37;10;Racism;-8;1;4
Conocophilips;Sexism;-37;10;Sexism;-37;10;4
Conocophilips;Sexism;-37;10;Ageism;-30;208;4
Conocophilips;Sexism;-37;10;Benefits;-2;59;4
Conocophilips;Sexism;-37;10;Resources;-14;53;4
Conocophilips;Sexism;-37;10;Opportunities;-37;132;4
Conocophilips;Sexism;-37;10;Privacy;-27;6;4
Conocophilips;Sexism;-37;10;Culture;-34;49;4
Conocophilips;Ageism;-30;208;Insurance;-33;5;4
Conocophilips;Ageism;-30;208;Safety;-45;28;4
Conocophilips;Ageism;-30;208;Balance;-81;21;4
Conocophilips;Ageism;-30;208;Retirement;-28;21;4
Conocophilips;Ageism;-30;208;Racism;-8;1;4
Conocophilips;Ageism;-30;208;Sexism;-37;10;4
Conocophilips;Ageism;-30;208;Ageism;-30;208;4
Conocophilips;Ageism;-30;208;Benefits;-2;59;4
Conocophilips;Ageism;-30;208;Resources;-14;53;4
Conocophilips;Ageism;-30;208;Opportunities;-37;132;4
Conocophilips;Ageism;-30;208;Privacy;-27;6;4
Conocophilips;Ageism;-30;208;Culture;-34;49;4
Conocophilips;Benefits;-2;59;Insurance;-33;5;4
Conocophilips;Benefits;-2;59;Safety;-45;28;4
Conocophilips;Benefits;-2;59;Balance;-81;21;4
Conocophilips;Benefits;-2;59;Retirement;-28;21;4
Conocophilips;Benefits;-2;59;Racism;-8;1;4
Conocophilips;Benefits;-2;59;Sexism;-37;10;4
Conocophilips;Benefits;-2;59;Ageism;-30;208;4
Conocophilips;Benefits;-2;59;Benefits;-2;59;4
Conocophilips;Benefits;-2;59;Resources;-14;53;4
Conocophilips;Benefits;-2;59;Opportunities;-37;132;4
Conocophilips;Benefits;-2;59;Privacy;-27;6;4
Conocophilips;Benefits;-2;59;Culture;-34;49;4
Conocophilips;Resources;-14;53;Insurance;-33;5;4
Conocophilips;Resources;-14;53;Safety;-45;28;4
Conocophilips;Resources;-14;53;Balance;-81;21;4
Conocophilips;Resources;-14;53;Retirement;-28;21;4
Conocophilips;Resources;-14;53;Racism;-8;1;4
Conocophilips;Resources;-14;53;Sexism;-37;10;4
Conocophilips;Resources;-14;53;Ageism;-30;208;4
Conocophilips;Resources;-14;53;Benefits;-2;59;4
Conocophilips;Resources;-14;53;Resources;-14;53;4
Conocophilips;Resources;-14;53;Opportunities;-37;132;4
Conocophilips;Resources;-14;53;Privacy;-27;6;4
Conocophilips;Resources;-14;53;Culture;-34;49;4
Conocophilips;Opportunities;-37;132;Insurance;-33;5;4
Conocophilips;Opportunities;-37;132;Safety;-45;28;4
Conocophilips;Opportunities;-37;132;Balance;-81;21;4
Conocophilips;Opportunities;-37;132;Retirement;-28;21;4
Conocophilips;Opportunities;-37;132;Racism;-8;1;4
Conocophilips;Opportunities;-37;132;Sexism;-37;10;4
Conocophilips;Opportunities;-37;132;Ageism;-30;208;4
Conocophilips;Opportunities;-37;132;Benefits;-2;59;4
Conocophilips;Opportunities;-37;132;Resources;-14;53;4
Conocophilips;Opportunities;-37;132;Opportunities;-37;132;4
Conocophilips;Opportunities;-37;132;Privacy;-27;6;4
Conocophilips;Opportunities;-37;132;Culture;-34;49;4
Conocophilips;Privacy;-27;6;Insurance;-33;5;4
Conocophilips;Privacy;-27;6;Safety;-45;28;4
Conocophilips;Privacy;-27;6;Balance;-81;21;4
Conocophilips;Privacy;-27;6;Retirement;-28;21;4
Conocophilips;Privacy;-27;6;Racism;-8;1;4
Conocophilips;Privacy;-27;6;Sexism;-37;10;4
Conocophilips;Privacy;-27;6;Ageism;-30;208;4
Conocophilips;Privacy;-27;6;Benefits;-2;59;4
Conocophilips;Privacy;-27;6;Resources;-14;53;4
Conocophilips;Privacy;-27;6;Opportunities;-37;132;4
Conocophilips;Privacy;-27;6;Privacy;-27;6;4
Conocophilips;Privacy;-27;6;Culture;-34;49;4
Conocophilips;Culture;-34;49;Insurance;-33;5;4
Conocophilips;Culture;-34;49;Safety;-45;28;4
Conocophilips;Culture;-34;49;Balance;-81;21;4
Conocophilips;Culture;-34;49;Retirement;-28;21;4
Conocophilips;Culture;-34;49;Racism;-8;1;4
Conocophilips;Culture;-34;49;Sexism;-37;10;4
Conocophilips;Culture;-34;49;Ageism;-30;208;4
Conocophilips;Culture;-34;49;Benefits;-2;59;4
Conocophilips;Culture;-34;49;Resources;-14;53;4
Conocophilips;Culture;-34;49;Opportunities;-37;132;4
Conocophilips;Culture;-34;49;Privacy;-27;6;4
Conocophilips;Culture;-34;49;Culture;-34;49;4
Schlumberger;Insurance;0;1;Insurance;0;1;13
Schlumberger;Insurance;0;1;Safety;-77;12;13
Schlumberger;Insurance;0;1;Balance;-56;120;13
Schlumberger;Insurance;0;1;Retirement;-56;11;13
Schlumberger;Insurance;0;1;Racism;-86;1;13
Schlumberger;Insurance;0;1;Sexism;-16;8;13
Schlumberger;Insurance;0;1;Ageism;-69;158;13
Schlumberger;Insurance;0;1;Benefits;-84;77;13
Schlumberger;Insurance;0;1;Resources;-26;40;13
Schlumberger;Insurance;0;1;Opportunities;-52;69;13
Schlumberger;Insurance;0;1;Privacy;-64;10;13
Schlumberger;Insurance;0;1;Culture;-52;23;13
Schlumberger;Safety;-77;12;Insurance;0;1;13
Schlumberger;Safety;-77;12;Safety;-77;12;13
Schlumberger;Safety;-77;12;Balance;-56;120;13
Schlumberger;Safety;-77;12;Retirement;-56;11;13
Schlumberger;Safety;-77;12;Racism;-86;1;13
Schlumberger;Safety;-77;12;Sexism;-16;8;13
Schlumberger;Safety;-77;12;Ageism;-69;158;13
Schlumberger;Safety;-77;12;Benefits;-84;77;13
Schlumberger;Safety;-77;12;Resources;-26;40;13
Schlumberger;Safety;-77;12;Opportunities;-52;69;13
Schlumberger;Safety;-77;12;Privacy;-64;10;13
Schlumberger;Safety;-77;12;Culture;-52;23;13
Schlumberger;Balance;-56;120;Insurance;0;1;13
Schlumberger;Balance;-56;120;Safety;-77;12;13
Schlumberger;Balance;-56;120;Balance;-56;120;13
Schlumberger;Balance;-56;120;Retirement;-56;11;13
Schlumberger;Balance;-56;120;Racism;-86;1;13
Schlumberger;Balance;-56;120;Sexism;-16;8;13
Schlumberger;Balance;-56;120;Ageism;-69;158;13
Schlumberger;Balance;-56;120;Benefits;-84;77;13
Schlumberger;Balance;-56;120;Resources;-26;40;13
Schlumberger;Balance;-56;120;Opportunities;-52;69;13
Schlumberger;Balance;-56;120;Privacy;-64;10;13
Schlumberger;Balance;-56;120;Culture;-52;23;13
Schlumberger;Retirement;-56;11;Insurance;0;1;13
Schlumberger;Retirement;-56;11;Safety;-77;12;13
Schlumberger;Retirement;-56;11;Balance;-56;120;13
Schlumberger;Retirement;-56;11;Retirement;-56;11;13
Schlumberger;Retirement;-56;11;Racism;-86;1;13
Schlumberger;Retirement;-56;11;Sexism;-16;8;13
Schlumberger;Retirement;-56;11;Ageism;-69;158;13
Schlumberger;Retirement;-56;11;Benefits;-84;77;13
Schlumberger;Retirement;-56;11;Resources;-26;40;13
Schlumberger;Retirement;-56;11;Opportunities;-52;69;13
Schlumberger;Retirement;-56;11;Privacy;-64;10;13
Schlumberger;Retirement;-56;11;Culture;-52;23;13
Schlumberger;Racism;-86;1;Insurance;0;1;13
Schlumberger;Racism;-86;1;Safety;-77;12;13
Schlumberger;Racism;-86;1;Balance;-56;120;13
Schlumberger;Racism;-86;1;Retirement;-56;11;13
Schlumberger;Racism;-86;1;Racism;-86;1;13
Schlumberger;Racism;-86;1;Sexism;-16;8;13
Schlumberger;Racism;-86;1;Ageism;-69;158;13
Schlumberger;Racism;-86;1;Benefits;-84;77;13
Schlumberger;Racism;-86;1;Resources;-26;40;13
Schlumberger;Racism;-86;1;Opportunities;-52;69;13
Schlumberger;Racism;-86;1;Privacy;-64;10;13
Schlumberger;Racism;-86;1;Culture;-52;23;13
Schlumberger;Sexism;-16;8;Insurance;0;1;13
Schlumberger;Sexism;-16;8;Safety;-77;12;13
Schlumberger;Sexism;-16;8;Balance;-56;120;13
Schlumberger;Sexism;-16;8;Retirement;-56;11;13
