Company;Criteria 1;Score 1;Count 1;Criteria 2;Score 2;Count 2;Rank
ExxonMobil;Racism;0;0;Benefits;6;239;14
ExxonMobil;Racism;0;0;Resources;42;141;14
ExxonMobil;Racism;0;0;Opportunities;23;103;14
ExxonMobil;Racism;0;0;Privacy;33;53;14
ExxonMobil;Racism;0;0;Culture;57;96;14
ExxonMobil;Sexism;28;12;Insurance;6;17;14
ExxonMobil;Sexism;28;12;Safety;67;10;14
ExxonMobil;Sexism;28;12;Balance;60;43;14
ExxonMobil;Sexism;28;12;Retirement;31;6;14
ExxonMobil;Sexism;28;12;Racism;0;0;14
ExxonMobil;Sexism;28;12;Sexism;28;12;14
ExxonMobil;Sexism;28;12;Ageism;14;13;14
ExxonMobil;Sexism;28;12;Benefits;6;239;14
ExxonMobil;Sexism;28;12;Resources;42;141;14
ExxonMobil;Sexism;28;12;Opportunities;23;103;14
ExxonMobil;Sexism;28;12;Privacy;33;53;14
ExxonMobil;Sexism;28;12;Culture;57;96;14
ExxonMobil;Ageism;14;13;Insurance;6;17;14
ExxonMobil;Ageism;14;13;Safety;67;10;14
ExxonMobil;Ageism;14;13;Balance;60;43;14
ExxonMobil;Ageism;14;13;Retirement;31;6;14
ExxonMobil;Ageism;14;13;Racism;0;0;14
ExxonMobil;Ageism;14;13;Sexism;28;12;14
ExxonMobil;Ageism;14;13;Ageism;14;13;14
ExxonMobil;Ageism;14;13;Benefits;6;239;14
ExxonMobil;Ageism;14;13;Resources;42;141;14
ExxonMobil;Ageism;14;13;Opportunities;23;103;14
ExxonMobil;Ageism;14;13;Privacy;33;53;14
ExxonMobil;Ageism;14;13;Culture;57;96;14
ExxonMobil;Benefits;6;239;Insurance;6;17;14
ExxonMobil;Benefits;6;239;Safety;67;10;14
ExxonMobil;Benefits;6;239;Balance;60;43;14
ExxonMobil;Benefits;6;239;Retirement;31;6;14
ExxonMobil;Benefits;6;239;Racism;0;0;14
ExxonMobil;Benefits;6;239;Sexism;28;12;14
ExxonMobil;Benefits;6;239;Ageism;14;13;14
ExxonMobil;Benefits;6;239;Benefits;6;239;14
ExxonMobil;Benefits;6;239;Resources;42;141;14
ExxonMobil;Benefits;6;239;Opportunities;23;103;14
ExxonMobil;Benefits;6;239;Privacy;33;53;14
ExxonMobil;Benefits;6;239;Culture;57;96;14
ExxonMobil;Resources;42;141;Insurance;6;17;14
ExxonMobil;Resources;42;141;Safety;67;10;14
ExxonMobil;Resources;42;141;Balance;60;43;14
ExxonMobil;Resources;42;141;Retirement;31;6;14
ExxonMobil;Resources;42;141;Racism;0;0;14
ExxonMobil;Resources;42;141;Sexism;28;12;14
ExxonMobil;Resources;42;141;Ageism;14;13;14
ExxonMobil;Resources;42;141;Benefits;6;239;14
ExxonMobil;Resources;42;141;Resources;42;141;14
ExxonMobil;Resources;42;141;Opportunities;23;103;14
ExxonMobil;Resources;42;141;Privacy;33;53;14
ExxonMobil;Resources;42;141;Culture;57;96;14
ExxonMobil;Opportunities;23;103;Insurance;6;17;14
ExxonMobil;Opportunities;23;103;Safety;67;10;14
ExxonMobil;Opportunities;23;103;Balance;60;43;14
ExxonMobil;Opportunities;23;103;Retirement;31;6;14
ExxonMobil;Opportunities;23;103;Racism;0;0;14
ExxonMobil;Opportunities;23;103;Sexism;28;12;14
ExxonMobil;Opportunities;23;103;Ageism;14;13;14
ExxonMobil;Opportunities;23;103;Benefits;6;239;14
ExxonMobil;Opportunities;23;103;Resources;42;141;14
ExxonMobil;Opportunities;23;103;Opportunities;23;103;14
ExxonMobil;Opportunities;23;103;Privacy;33;53;14
ExxonMobil;Opportunities;23;103;Culture;57;96;14
ExxonMobil;Privacy;33;53;Insurance;6;17;14
ExxonMobil;Privacy;33;53;Safety;67;10;14
ExxonMobil;Privacy;33;53;Balance;60;43;14
ExxonMobil;Privacy;33;53;Retirement;31;6;14
ExxonMobil;Privacy;33;53;Racism;0;0;14
ExxonMobil;Privacy;33;53;Sexism;28;12;14
ExxonMobil;Privacy;33;53;Ageism;14;13;14
ExxonMobil;Privacy;33;53;Benefits;6;239;14
ExxonMobil;Privacy;33;53;Resources;42;141;14
ExxonMobil;Privacy;33;53;Opportunities;23;103;14
ExxonMobil;Privacy;33;53;Privacy;33;53;14
ExxonMobil;Privacy;33;53;Culture;57;96;14
ExxonMobil;Culture;57;96;Insurance;6;17;14
ExxonMobil;Culture;57;96;Safety;67;10;14
ExxonMobil;Culture;57;96;Balance;60;43;14
ExxonMobil;Culture;57;96;Retirement;31;6;14
ExxonMobil;Culture;57;96;Racism;0;0;14
ExxonMobil;Culture;57;96;Sexism;28;12;14
ExxonMobil;Culture;57;96;Ageism;14;13;14
ExxonMobil;Culture;57;96;Benefits;6;239;14
ExxonMobil;Culture;57;96;Resources;42;141;14
ExxonMobil;Culture;57;96;Opportunities;23;103;14
ExxonMobil;Culture;57;96;Privacy;33;53;14
ExxonMobil;Culture;57;96;Culture;57;96;14
Phillips66;Insurance;42;3;Insurance;42;3;5
Phillips66;Insurance;42;3;Safety;85;6;5
Phillips66;Insurance;42;3;Balance;26;20;5
Phillips66;Insurance;42;3;Retirement;42;3;5
Phillips66;Insurance;42;3;Racism;0;0;5
Phillips66;Insurance;42;3;Sexism;74;3;5
Phillips66;Insurance;42;3;Ageism;59;14;5
Phillips66;Insurance;42;3;Benefits;52;142;5
Phillips66;Insurance;42;3;Resources;68;97;5
Phillips66;Insurance;42;3;Opportunities;76;35;5
Phillips66;Insurance;42;3;Privacy;56;27;5
Phillips66;Insurance;42;3;Culture;47;49;5
Phillips66;Safety;85;6;Insurance;42;3;5
Phillips66;Safety;85;6;Safety;85;6;5
Phillips66;Safety;85;6;Balance;26;20;5
Phillips66;Safety;85;6;Retirement;42;3;5
Phillips66;Safety;85;6;Racism;0;0;5
Phillips66;Safety;85;6;Sexism;74;3;5
Phillips66;Safety;85;6;Ageism;59;14;5
Phillips66;Safety;85;6;Benefits;52;142;5
Phillips66;Safety;85;6;Resources;68;97;5
Phillips66;Safety;85;6;Opportunities;76;35;5
Phillips66;Safety;85;6;Privacy;56;27;5
Phillips66;Safety;85;6;Culture;47;49;5
Phillips66;Balance;26;20;Insurance;42;3;5
Phillips66;Balance;26;20;Safety;85;6;5
Phillips66;Balance;26;20;Balance;26;20;5
Phillips66;Balance;26;20;Retirement;42;3;5
Phillips66;Balance;26;20;Racism;0;0;5
Phillips66;Balance;26;20;Sexism;74;3;5
Phillips66;Balance;26;20;Ageism;59;14;5
Phillips66;Balance;26;20;Benefits;52;142;5
Phillips66;Balance;26;20;Resources;68;97;5
Phillips66;Balance;26;20;Opportunities;76;35;5
Phillips66;Balance;26;20;Privacy;56;27;5
Phillips66;Balance;26;20;Culture;47;49;5
Phillips66;Retirement;42;3;Insurance;42;3;5
Phillips66;Retirement;42;3;Safety;85;6;5
Phillips66;Retirement;42;3;Balance;26;20;5
Phillips66;Retirement;42;3;Retirement;42;3;5
Phillips66;Retirement;42;3;Racism;0;0;5
Phillips66;Retirement;42;3;Sexism;74;3;5
Phillips66;Retirement;42;3;Ageism;59;14;5
Phillips66;Retirement;42;3;Benefits;52;142;5
Phillips66;Retirement;42;3;Resources;68;97;5
Phillips66;Retirement;42;3;Opportunities;76;35;5
Phillips66;Retirement;42;3;Privacy;56;27;5
Phillips66;Retirement;42;3;Culture;47;49;5
Phillips66;Racism;0;0;Insurance;42;3;5
Phillips66;Racism;0;0;Safety;85;6;5
Phillips66;Racism;0;0;Balance;26;20;5
Phillips66;Racism;0;0;Retirement;42;3;5
Phillips66;Racism;0;0;Racism;0;0;5
Phillips66;Racism;0;0;Sexism;74;3;5
Phillips66;Racism;0;0;Ageism;59;14;5
Phillips66;Racism;0;0;Benefits;52;142;5
Phillips66;Racism;0;0;Resources;68;97;5
Phillips66;Racism;0;0;Opportunities;76;35;5
Phillips66;Racism;0;0;Privacy;56;27;5
Phillips66;Racism;0;0;Culture;47;49;5
Phillips66;Sexism;74;3;Insurance;42;3;5
Phillips66;Sexism;74;3;Safety;85;6;5
Phillips66;Sexism;74;3;Balance;26;20;5
Phillips66;Sexism;74;3;Retirement;42;3;5
Phillips66;Sexism;74;3;Racism;0;0;5
Phillips66;Sexism;74;3;Sexism;74;3;5
Phillips66;Sexism;74;3;Ageism;59;14;5
Phillips66;Sexism;74;3;Benefits;52;142;5
Phillips66;Sexism;74;3;Resources;68;97;5
Phillips66;Sexism;74;3;Opportunities;76;35;5
Phillips66;Sexism;74;3;Privacy;56;27;5
Phillips66;Sexism;74;3;Culture;47;49;5
Phillips66;Ageism;59;14;Insurance;42;3;5
Phillips66;Ageism;59;14;Safety;85;6;5
Phillips66;Ageism;59;14;Balance;26;20;5
Phillips66;Ageism;59;14;Retirement;42;3;5
Phillips66;Ageism;59;14;Racism;0;0;5
Phillips66;Ageism;59;14;Sexism;74;3;5
Phillips66;Ageism;59;14;Ageism;59;14;5
Phillips66;Ageism;59;14;Benefits;52;142;5
Phillips66;Ageism;59;14;Resources;68;97;5
Phillips66;Ageism;59;14;Opportunities;76;35;5
Phillips66;Ageism;59;14;Privacy;56;27;5
Phillips66;Ageism;59;14;Culture;47;49;5
Phillips66;Benefits;52;142;Insurance;42;3;5
Phillips66;Benefits;52;142;Safety;85;6;5
Phillips66;Benefits;52;142;Balance;26;20;5
Phillips66;Benefits;52;142;Retirement;42;3;5
Phillips66;Benefits;52;142;Racism;0;0;5
Phillips66;Benefits;52;142;Sexism;74;3;5
Phillips66;Benefits;52;142;Ageism;59;14;5
Phillips66;Benefits;52;142;Benefits;52;142;5
Phillips66;Benefits;52;142;Resources;68;97;5
Phillips66;Benefits;52;142;Opportunities;76;35;5
Phillips66;Benefits;52;142;Privacy;56;27;5
Phillips66;Benefits;52;142;Culture;47;49;5
Phillips66;Resources;68;97;Insurance;42;3;5
Phillips66;Resources;68;97;Safety;85;6;5
Phillips66;Resources;68;97;Balance;26;20;5
Phillips66;Resources;68;97;Retirement;42;3;5
Phillips66;Resources;68;97;Racism;0;0;5
Phillips66;Resources;68;97;Sexism;74;3;5
Phillips66;Resources;68;97;Ageism;59;14;5
Phillips66;Resources;68;97;Benefits;52;142;5
Phillips66;Resources;68;97;Resources;68;97;5
Phillips66;Resources;68;97;Opportunities;76;35;5
Phillips66;Resources;68;97;Privacy;56;27;5
Phillips66;Resources;68;97;Culture;47;49;5
Phillips66;Opportunities;76;35;Insurance;42;3;5
Phillips66;Opportunities;76;35;Safety;85;6;5
Phillips66;Opportunities;76;35;Balance;26;20;5
Phillips66;Opportunities;76;35;Retirement;42;3;5
Phillips66;Opportunities;76;35;Racism;0;0;5
Phillips66;Opportunities;76;35;Sexism;74;3;5
Phillips66;Opportunities;76;35;Ageism;59;14;5
Phillips66;Opportunities;76;35;Benefits;52;142;5
Phillips66;Opportunities;76;35;Resources;68;97;5
Phillips66;Opportunities;76;35;Opportunities;76;35;5
Phillips66;Opportunities;76;35;Privacy;56;27;5
Phillips66;Opportunities;76;35;Culture;47;49;5
Phillips66;Privacy;56;27;Insurance;42;3;5
Phillips66;Privacy;56;27;Safety;85;6;5
Phillips66;Privacy;56;27;Balance;26;20;5
Phillips66;Privacy;56;27;Retirement;42;3;5
Phillips66;Privacy;56;27;Racism;0;0;5
Phillips66;Privacy;56;27;Sexism;74;3;5
Phillips66;Privacy;56;27;Ageism;59;14;5
Phillips66;Privacy;56;27;Benefits;52;142;5
Phillips66;Privacy;56;27;Resources;68;97;5
Phillips66;Privacy;56;27;Opportunities;76;35;5
Phillips66;Privacy;56;27;Privacy;56;27;5
Phillips66;Privacy;56;27;Culture;47;49;5
Phillips66;Culture;47;49;Insurance;42;3;5
Phillips66;Culture;47;49;Safety;85;6;5
Phillips66;Culture;47;49;Balance;26;20;5
Phillips66;Culture;47;49;Retirement;42;3;5
Phillips66;Culture;47;49;Racism;0;0;5
Phillips66;Culture;47;49;Sexism;74;3;5
Phillips66;Culture;47;49;Ageism;59;14;5
Phillips66;Culture;47;49;Benefits;52;142;5
Phillips66;Culture;47;49;Resources;68;97;5
Phillips66;Culture;47;49;Opportunities;76;35;5
Phillips66;Culture;47;49;Privacy;56;27;5
Phillips66;Culture;47;49;Culture;47;49;5
Conocophilips;Insurance;93;23;Insurance;93;23;2
Conocophilips;Insurance;93;23;Safety;94;43;2
Conocophilips;Insurance;93;23;Balance;81;113;2
Conocophilips;Insurance;93;23;Retirement;19;12;2
Conocophilips;Insurance;93;23;Racism;0;0;2
Conocophilips;Insurance;93;23;Sexism;92;22;2
Conocophilips;Insurance;93;23;Ageism;62;71;2
Conocophilips;Insurance;93;23;Benefits;90;510;2
Conocophilips;Insurance;93;23;Resources;100;365;2
Conocophilips;Insurance;93;23;Opportunities;100;207;2
Conocophilips;Insurance;93;23;Privacy;86;125;2
Conocophilips;Insurance;93;23;Culture;100;272;2
Conocophilips;Safety;94;43;Insurance;93;23;2
Conocophilips;Safety;94;43;Safety;94;43;2
Conocophilips;Safety;94;43;Balance;81;113;2
Conocophilips;Safety;94;43;Retirement;19;12;2
Conocophilips;Safety;94;43;Racism;0;0;2
Conocophilips;Safety;94;43;Sexism;92;22;2
Conocophilips;Safety;94;43;Ageism;62;71;2
Conocophilips;Safety;94;43;Benefits;90;510;2
Conocophilips;Safety;94;43;Resources;100;365;2
Conocophilips;Safety;94;43;Opportunities;100;207;2
Conocophilips;Safety;94;43;Privacy;86;125;2
Conocophilips;Safety;94;43;Culture;100;272;2
Conocophilips;Balance;81;113;Insurance;93;23;2
Conocophilips;Balance;81;113;Safety;94;43;2
Conocophilips;Balance;81;113;Balance;81;113;2
Conocophilips;Balance;81;113;Retirement;19;12;2
Conocophilips;Balance;81;113;Racism;0;0;2
Conocophilips;Balance;81;113;Sexism;92;22;2
Conocophilips;Balance;81;113;Ageism;62;71;2
Conocophilips;Balance;81;113;Benefits;90;510;2
Conocophilips;Balance;81;113;Resources;100;365;2
Conocophilips;Balance;81;113;Opportunities;100;207;2
Conocophilips;Balance;81;113;Privacy;86;125;2
Conocophilips;Balance;81;113;Culture;100;272;2
Conocophilips;Retirement;19;12;Insurance;93;23;2
Conocophilips;Retirement;19;12;Safety;94;43;2
Conocophilips;Retirement;19;12;Balance;81;113;2
Conocophilips;Retirement;19;12;Retirement;19;12;2
Conocophilips;Retirement;19;12;Racism;0;0;2
Conocophilips;Retirement;19;12;Sexism;92;22;2
Conocophilips;Retirement;19;12;Ageism;62;71;2
Conocophilips;Retirement;19;12;Benefits;90;510;2
Conocophilips;Retirement;19;12;Resources;100;365;2
Conocophilips;Retirement;19;12;Opportunities;100;207;2
Conocophilips;Retirement;19;12;Privacy;86;125;2
Conocophilips;Retirement;19;12;Culture;100;272;2
Conocophilips;Racism;0;0;Insurance;93;23;2
Conocophilips;Racism;0;0;Safety;94;43;2
Conocophilips;Racism;0;0;Balance;81;113;2
Conocophilips;Racism;0;0;Retirement;19;12;2
Conocophilips;Racism;0;0;Racism;0;0;2
Conocophilips;Racism;0;0;Sexism;92;22;2
Conocophilips;Racism;0;0;Ageism;62;71;2
Conocophilips;Racism;0;0;Benefits;90;510;2
Conocophilips;Racism;0;0;Resources;100;365;2
Conocophilips;Racism;0;0;Opportunities;100;207;2
Conocophilips;Racism;0;0;Privacy;86;125;2
Conocophilips;Racism;0;0;Culture;100;272;2
Conocophilips;Sexism;92;22;Insurance;93;23;2
Conocophilips;Sexism;92;22;Safety;94;43;2
Conocophilips;Sexism;92;22;Balance;81;113;2
Conocophilips;Sexism;92;22;Retirement;19;12;2
Conocophilips;Sexism;92;22;Racism;0;0;2
Conocophilips;Sexism;92;22;Sexism;92;22;2
Conocophilips;Sexism;92;22;Ageism;62;71;2
Conocophilips;Sexism;92;22;Benefits;90;510;2
Conocophilips;Sexism;92;22;Resources;100;365;2
Conocophilips;Sexism;92;22;Opportunities;100;207;2
Conocophilips;Sexism;92;22;Privacy;86;125;2
Conocophilips;Sexism;92;22;Culture;100;272;2
Conocophilips;Ageism;62;71;Insurance;93;23;2
Conocophilips;Ageism;62;71;Safety;94;43;2
Conocophilips;Ageism;62;71;Balance;81;113;2
Conocophilips;Ageism;62;71;Retirement;19;12;2
Conocophilips;Ageism;62;71;Racism;0;0;2
Conocophilips;Ageism;62;71;Sexism;92;22;2
Conocophilips;Ageism;62;71;Ageism;62;71;2
Conocophilips;Ageism;62;71;Benefits;90;510;2
Conocophilips;Ageism;62;71;Resources;100;365;2
Conocophilips;Ageism;62;71;Opportunities;100;207;2
Conocophilips;Ageism;62;71;Privacy;86;125;2
Conocophilips;Ageism;62;71;Culture;100;272;2
Conocophilips;Benefits;90;510;Insurance;93;23;2
Conocophilips;Benefits;90;510;Safety;94;43;2
Conocophilips;Benefits;90;510;Balance;81;113;2
Conocophilips;Benefits;90;510;Retirement;19;12;2
Conocophilips;Benefits;90;510;Racism;0;0;2
Conocophilips;Benefits;90;510;Sexism;92;22;2
Conocophilips;Benefits;90;510;Ageism;62;71;2
Conocophilips;Benefits;90;510;Benefits;90;510;2
Conocophilips;Benefits;90;510;Resources;100;365;2
Conocophilips;Benefits;90;510;Opportunities;100;207;2
Conocophilips;Benefits;90;510;Privacy;86;125;2
Conocophilips;Benefits;90;510;Culture;100;272;2
Conocophilips;Resources;100;365;Insurance;93;23;2
Conocophilips;Resources;100;365;Safety;94;43;2
Conocophilips;Resources;100;365;Balance;81;113;2
Conocophilips;Resources;100;365;Retirement;19;12;2
Conocophilips;Resources;100;365;Racism;0;0;2
Conocophilips;Resources;100;365;Sexism;92;22;2
Conocophilips;Resources;100;365;Ageism;62;71;2
Conocophilips;Resources;100;365;Benefits;90;510;2
Conocophilips;Resources;100;365;Resources;100;365;2
Conocophilips;Resources;100;365;Opportunities;100;207;2
Conocophilips;Resources;100;365;Privacy;86;125;2
Conocophilips;Resources;100;365;Culture;100;272;2
Conocophilips;Opportunities;100;207;Insurance;93;23;2
Conocophilips;Opportunities;100;207;Safety;94;43;2
Conocophilips;Opportunities;100;207;Balance;81;113;2
Conocophilips;Opportunities;100;207;Retirement;19;12;2
Conocophilips;Opportunities;100;207;Racism;0;0;2
Conocophilips;Opportunities;100;207;Sexism;92;22;2
Conocophilips;Opportunities;100;207;Ageism;62;71;2
Conocophilips;Opportunities;100;207;Benefits;90;510;2
Conocophilips;Opportunities;100;207;Resources;100;365;2
Conocophilips;Opportunities;100;207;Opportunities;100;207;2
Conocophilips;Opportunities;100;207;Privacy;86;125;2
Conocophilips;Opportunities;100;207;Culture;100;272;2
Conocophilips;Privacy;86;125;Insurance;93;23;2
Conocophilips;Privacy;86;125;Safety;94;43;2
Conocophilips;Privacy;86;125;Balance;81;113;2
Conocophilips;Privacy;86;125;Retirement;19;12;2
Conocophilips;Privacy;86;125;Racism;0;0;2
Conocophilips;Privacy;86;125;Sexism;92;22;2
Conocophilips;Privacy;86;125;Ageism;62;71;2
Conocophilips;Privacy;86;125;Benefits;90;510;2
Conocophilips;Privacy;86;125;Resources;100;365;2
Conocophilips;Privacy;86;125;Opportunities;100;207;2
Conocophilips;Privacy;86;125;Privacy;86;125;2
Conocophilips;Privacy;86;125;Culture;100;272;2
Conocophilips;Culture;100;272;Insurance;93;23;2
Conocophilips;Culture;100;272;Safety;94;43;2
Conocophilips;Culture;100;272;Balance;81;113;2
Conocophilips;Culture;100;272;Retirement;19;12;2
Conocophilips;Culture;100;272;Racism;0;0;2
Conocophilips;Culture;100;272;Sexism;92;22;2
Conocophilips;Culture;100;272;Ageism;62;71;2
Conocophilips;Culture;100;272;Benefits;90;510;2
Conocophilips;Culture;100;272;Resources;100;365;2
Conocophilips;Culture;100;272;Opportunities;100;207;2
Conocophilips;Culture;100;272;Privacy;86;125;2
Conocophilips;Culture;100;272;Culture;100;272;2
Schlumberger;Insurance;40;14;Insurance;40;14;17
Schlumberger;Insurance;40;14;Safety;46;19;17
Schlumberger;Insurance;40;14;Balance;42;54;17
Schlumberger;Insurance;40;14;Retirement;37;4;17
Schlumberger;Insurance;40;14;Racism;0;0;17
Schlumberger;Insurance;40;14;Sexism;30;36;17
Schlumberger;Insurance;40;14;Ageism;12;46;17
Schlumberger;Insurance;40;14;Benefits;10;346;17
Schlumberger;Insurance;40;14;Resources;3;280;17
Schlumberger;Insurance;40;14;Opportunities;1;243;17
Schlumberger;Insurance;40;14;Privacy;0;147;17
Schlumberger;Insurance;40;14;Culture;45;179;17
Schlumberger;Safety;46;19;Insurance;40;14;17
Schlumberger;Safety;46;19;Safety;46;19;17
Schlumberger;Safety;46;19;Balance;42;54;17
Schlumberger;Safety;46;19;Retirement;37;4;17
Schlumberger;Safety;46;19;Racism;0;0;17
Schlumberger;Safety;46;19;Sexism;30;36;17
Schlumberger;Safety;46;19;Ageism;12;46;17
Schlumberger;Safety;46;19;Benefits;10;346;17
Schlumberger;Safety;46;19;Resources;3;280;17
Schlumberger;Safety;46;19;Opportunities;1;243;17
Schlumberger;Safety;46;19;Privacy;0;147;17
Schlumberger;Safety;46;19;Culture;45;179;17
Schlumberger;Balance;42;54;Insurance;40;14;17
Schlumberger;Balance;42;54;Safety;46;19;17
Schlumberger;Balance;42;54;Balance;42;54;17
Schlumberger;Balance;42;54;Retirement;37;4;17
Schlumberger;Balance;42;54;Racism;0;0;17
Schlumberger;Balance;42;54;Sexism;30;36;17
Schlumberger;Balance;42;54;Ageism;12;46;17
Schlumberger;Balance;42;54;Benefits;10;346;17
Schlumberger;Balance;42;54;Resources;3;280;17
Schlumberger;Balance;42;54;Opportunities;1;243;17
Schlumberger;Balance;42;54;Privacy;0;147;17
Schlumberger;Balance;42;54;Culture;45;179;17
Schlumberger;Retirement;37;4;Insurance;40;14;17
Schlumberger;Retirement;37;4;Safety;46;19;17
Schlumberger;Retirement;37;4;Balance;42;54;17
Schlumberger;Retirement;37;4;Retirement;37;4;17
Schlumberger;Retirement;37;4;Racism;0;0;17
Schlumberger;Retirement;37;4;Sexism;30;36;17
Schlumberger;Retirement;37;4;Ageism;12;46;17
Schlumberger;Retirement;37;4;Benefits;10;346;17
Schlumberger;Retirement;37;4;Resources;3;280;17
Schlumberger;Retirement;37;4;Opportunities;1;243;17
Schlumberger;Retirement;37;4;Privacy;0;147;17
Schlumberger;Retirement;37;4;Culture;45;179;17
Schlumberger;Racism;0;0;Insurance;40;14;17
Schlumberger;Racism;0;0;Safety;46;19;17
Schlumberger;Racism;0;0;Balance;42;54;17
Schlumberger;Racism;0;0;Retirement;37;4;17
Schlumberger;Racism;0;0;Racism;0;0;17
Schlumberger;Racism;0;0;Sexism;30;36;17
Schlumberger;Racism;0;0;Ageism;12;46;17
Schlumberger;Racism;0;0;Benefits;10;346;17
Schlumberger;Racism;0;0;Resources;3;280;17
Schlumberger;Racism;0;0;Opportunities;1;243;17
Schlumberger;Racism;0;0;Privacy;0;147;17
Schlumberger;Racism;0;0;Culture;45;179;17
Schlumberger;Sexism;30;36;Insurance;40;14;17
Schlumberger;Sexism;30;36;Safety;46;19;17
Schlumberger;Sexism;30;36;Balance;42;54;17
Schlumberger;Sexism;30;36;Retirement;37;4;17
Schlumberger;Sexism;30;36;Racism;0;0;17
Schlumberger;Sexism;30;36;Sexism;30;36;17
Schlumberger;Sexism;30;36;Ageism;12;46;17
Schlumberger;Sexism;30;36;Benefits;10;346;17
Schlumberger;Sexism;30;36;Resources;3;280;17
Schlumberger;Sexism;30;36;Opportunities;1;243;17
Schlumberger;Sexism;30;36;Privacy;0;147;17
Schlumberger;Sexism;30;36;Culture;45;179;17
Schlumberger;Ageism;12;46;Insurance;40;14;17
Schlumberger;Ageism;12;46;Safety;46;19;17
Schlumberger;Ageism;12;46;Balance;42;54;17
Schlumberger;Ageism;12;46;Retirement;37;4;17
Schlumberger;Ageism;12;46;Racism;0;0;17
Schlumberger;Ageism;12;46;Sexism;30;36;17
Schlumberger;Ageism;12;46;Ageism;12;46;17
Schlumberger;Ageism;12;46;Benefits;10;346;17
Schlumberger;Ageism;12;46;Resources;3;280;17
Schlumberger;Ageism;12;46;Opportunities;1;243;17
Schlumberger;Ageism;12;46;Privacy;0;147;17
Schlumberger;Ageism;12;46;Culture;45;179;17
Schlumberger;Benefits;10;346;Insurance;40;14;17
Schlumberger;Benefits;10;346;Safety;46;19;17
Schlumberger;Benefits;10;346;Balance;42;54;17
Schlumberger;Benefits;10;346;Retirement;37;4;17
Schlumberger;Benefits;10;346;Racism;0;0;17
Schlumberger;Benefits;10;346;Sexism;30;36;17
Schlumberger;Benefits;10;346;Ageism;12;46;17
Schlumberger;Benefits;10;346;Benefits;10;346;17
Schlumberger;Benefits;10;346;Resources;3;280;17
Schlumberger;Benefits;10;346;Opportunities;1;243;17
Schlumberger;Benefits;10;346;Privacy;0;147;17
Schlumberger;Benefits;10;346;Culture;45;179;17
